Mileage;VehicleType;HP;Make;VATIncluded;CabSeats;URL;Gear;Table Names;Formula;Year;Price;Model;Supplier;CabBeds;Location
349000;Truck;440;MAN;Цена с НДС;2;https://auto.ru/artic/used/sale/man/tgx/16600456-55d091e6/;MT;autoru - trucks.csv;4x2;2016;4650000;TGX;МАН Трак энд Бас РУС;2;Шушары
545321;Truck;437;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16620522-dbcc63b9/;MT;autoru - trucks.csv;6x4;2011;2500000;Premium;Глобал Трак Сейлс Москва;1;Москва
800000;Truck;440;RENAULT;;2;https://auto.ru/artic/used/sale/renault/magnum_ae/16264056-41907def/;MT;autoru - trucks.csv;4x2;2002;1070000;Magnum;;2;Батайск
582552;Truck;410;VOLVO;Цена с НДС;2;https://auto.ru/artic/used/sale/volvo/fm_tractor/16679652-786ed14b/;AT;autoru - trucks.csv;4x2;2017;5250000;FM;VOLVO TRUCKS РОССИЯ в Свердловской области;1;Новоалексеевское
1399000;Truck;510;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16725272-902f0d2b/;MT;autoru - trucks.csv;4x2;2007;3000000;XF105;;2;Каменск-Уральский
1200000;Truck;370;FREIGHTLINER;;;https://auto.ru/artic/used/sale/freightliner/century_class/16373238-f4f41759/;MT;autoru - trucks.csv;6x4;2003;800000;Century Class;;;Канаш
336000;Truck;380;SCANIA;;2;https://auto.ru/artic/used/sale/scania/g/16694974-9826a535/;MT;autoru - trucks.csv;4x2;2011;4000000;G-series;;2;Жигулёвск
575000;Truck;397;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16698712-c0734dd8/;MT;autoru - trucks.csv;4x2;2011;1000000;5440;;1;Омск
970000;Truck;420;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/16207514-0d83e2b8/;MT;autoru - trucks.csv;4x2;2004;1250000;4-Series;;2;Калуга
768695;Truck;428;MERCEDES;;;https://auto.ru/artic/used/sale/mercedes/axor_t/16673532-c63d5146/;MT;autoru - trucks.csv;4x2;2013;2790000;Axor;Юнион КРОНЕ Кимовск;;Кимовск
1067000;Truck;400;VOLVO;;;https://auto.ru/artic/used/sale/volvo/fh_tractor/15839294-17ab2441/;MT;autoru - trucks.csv;4x2;2008;2150000;FH;;;Ростов-на-Дону
700000;Truck;250;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/16415375-2e1c0f13/;MT;autoru - trucks.csv;4x2;2005;210000;5432;;2;Казань
335443;Truck;410;MERCEDES;Цена с НДС;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16681726-87e1b891/;AT;autoru - trucks.csv;6x4;2017;5300000;Actros;Global Truck Sales Санкт-Петербург;1;Санкт-Петербург
1800000;Truck;450;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16469796-42a1cde3/;MT;autoru - trucks.csv;;2003;1600000;VNL;;2;Челябинск
127271;Truck;409;MAN;;2;https://auto.ru/artic/used/sale/man/f_2000_t/16188636-fcb9c20d/;MT;autoru - trucks.csv;4x2;2000;1030000;F 2000;;2;Черкесск
473000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/6430/16240464-aee49e6f/;MT;autoru - trucks.csv;6x4;2014;900000;6430;;2;Озёрск
911000;Truck;441;MAN;;2;https://auto.ru/artic/used/sale/man/tgs/16480466-8d9430bd/;MT;autoru - trucks.csv;4x2;2014;2500000;TGS;;1;Кондрово
433000;Truck;437;RENAULT;;2;https://auto.ru/artic/used/sale/renault/kerax_tractor/15216264-c16d9488/;MT;autoru - trucks.csv;6x4;2007;2150000;Kerax;Вираж;1;Санкт-Петербург
400182;Truck;500;VOLVO;;;https://auto.ru/artic/used/sale/volvo/fh_tractor/16710282-bbce4c25/;AT;autoru - trucks.csv;4x2;2017;6420000;FH;ClassTrucks;;Екатеринбург
352000;Truck;330;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/16620394-d6f7ad8f/;MT;autoru - trucks.csv;4x2;2002;415000;5432;;2;Саранск
203801;Truck;460;DAF;Цена с НДС;2;https://auto.ru/artic/used/sale/daf/xf105/16708144-602f7c41/;MT;autoru - trucks.csv;4x2;2016;5590000;XF105;ГРУЗ СОЮЗ;2;Москва
200000;Truck;330;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/16681872-0b2513f3/;MT;autoru - trucks.csv;;2003;410000;5432;;2;Поворино
1100000;Truck;380;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16673064-306ea37a/;MT;autoru - trucks.csv;4x2;2008;1300000;Premium;;2;Белгород
220000;Truck;455;INTERNATIONAL;;2;https://auto.ru/artic/used/sale/international/9000/16334026-1c40729e/;MT;autoru - trucks.csv;6x4;2002;850000;9000 Series;;1;Ярославль
600000;Truck;480;IVECO;;2;https://auto.ru/artic/used/sale/iveco/eurostar_tractor/16117318-ffd34bac/;AT;autoru - trucks.csv;4x2;2001;500000;EuroStar;;2;Волгоград
750000;Truck;480;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16561464-58075850/;MT;autoru - trucks.csv;8x4;2005;2400000;TGA;;2;Северодвинск
400000;Truck;311;MAZ;;;https://auto.ru/artic/used/sale/maz/5440/16689780-aa3608aa/;MT;autoru - trucks.csv;4x2;2014;650000;5440;;;Тольятти
870000;Truck;450;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16405838-9a54fd05/;MT;autoru - trucks.csv;4x2;2009;1550000;Premium;;2;Саранск
1500000;Truck;430;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16375836-988c39f4/;AT;autoru - trucks.csv;4x2;2001;840000;Actros;;2;Воронеж
981000;Truck;460;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fm_tractor/16725756-06e7eab0/;AT;autoru - trucks.csv;4x2;2012;2500000;FM;700 МАШИН;1;Елино
1621794;Truck;390;MAN;Цена с НДС;2;https://auto.ru/artic/used/sale/man/tga_1/16595854-0cd8c71e/;MT;autoru - trucks.csv;4x2;2007;790000;TGA;PRO АВТО;1;Люберцы
1000000;Truck;385;DAF;;2;https://auto.ru/artic/used/sale/daf/cf_series_1/16656748-43b65776/;MT;autoru - trucks.csv;;2000;600000;CF-series;;2;Нижний Новгород
1450000;Truck;400;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16201962-019b54c4/;MT;autoru - trucks.csv;;2003;2400000;VNL;;2;Каргополь
1250000;Truck;430;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16471644-f52c21f4/;MT;autoru - trucks.csv;4x2;2006;1300000;TGA;;1;Тула
1400000;Truck;452;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16024898-4b175ccf/;AT;autoru - trucks.csv;6x4;2007;2300000;VNL;;2;Будённовск
800000;Truck;470;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/columbia/16633884-051224a7/;MT;autoru - trucks.csv;4x2;2003;1600000;Columbia;;2;Волгоград
250000;Truck;400;KAMAZ;;;https://auto.ru/artic/used/sale/kamaz/5460/16725708-b2106dc2/;;autoru - trucks.csv;;2012;950000;5460;;;Уфа
233000;Truck;400;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/16714881-a6fc4786/;MT;autoru - trucks.csv;6x4;2013;5600000;4-Series;;1;Самара
515000;Truck;440;RENAULT;Цена с НДС;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16650444-7cd94056/;;autoru - trucks.csv;4x2;2013;2470000;Premium;SAEM-truck;2;Барнаул
250000;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/16453920-dda0e6e7/;MT;autoru - trucks.csv;4x2;2007;620000;5432;;1;Горячий Ключ
650000;Truck;411;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16280726-90d9eb71/;MT;autoru - trucks.csv;4x2;2011;750000;5440;;2;Миасс
750000;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/15595678-8fde1349/;MT;autoru - trucks.csv;4x2;2016;5000000;FH;;2;Еманжелинск
1285000;Truck;460;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16695342-9397687d/;AT;autoru - trucks.csv;4x2;2008;2000000;XF105;;2;Киров
700000;Truck;412;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16688540-1b58f8ae/;MT;autoru - trucks.csv;4x2;2011;740000;5440;;2;Чебоксары
1793000;Truck;510;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16688814-59084b20/;MT;autoru - trucks.csv;4x2;2002;1250000;TGA;;2;Аксай
;Truck;244;KAMAZ;;;https://auto.ru/artic/used/sale/kamaz/44108/16208848-3c2ee381/;MT;autoru - trucks.csv;6x6;2005;800000;44108;Дорожник;;Шарыпово
600000;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16715759-ea1ba1ff/;AT;autoru - trucks.csv;4x2;2017;5800000;FH;;1;Челябинск
857000;Truck;390;MAN;;2;https://auto.ru/artic/used/sale/man/19_1/16716531-6f519677/;MT;autoru - trucks.csv;4x2;2011;1950000;19;;1;Липецк
1250000;Truck;430;INTERNATIONAL;;2;https://auto.ru/artic/used/sale/international/9000/15689078-84a543bc/;AT;autoru - trucks.csv;6x4;2003;900000;9000 Series;;2;Абакан
120000;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/64220/16616510-21bc399c/;MT;autoru - trucks.csv;6x4;2004;450000;64220;;1;Ярославль
1857597;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16536392-2d3dfc78/;MT;autoru - trucks.csv;;2002;1550000;FH;;2;Самара
270000;Truck;230;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/16251288-7091b05e/;MT;autoru - trucks.csv;4x2;2003;370000;5432;;1;Ростов-на-Дону
600000;Truck;400;MAN;;2;https://auto.ru/artic/used/sale/man/tgs/16713477-2c124391/;AT;autoru - trucks.csv;4x2;2015;3880000;TGS;Юнион КРОНЕ Кимовск;2;Кимовск
100000;Truck;240;MAZ;;3;https://auto.ru/artic/used/sale/maz/5429/15976442-688279e0/;MT;autoru - trucks.csv;4x2;2001;300000;5429;;1;Екатеринбург
600000;Truck;435;MERCEDES;Цена с НДС;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16725422-56d1eeed/;;autoru - trucks.csv;4x2;2017;5400000;Actros;Компания АВТОТРАК Москва;2;Москва
1736161;Truck;515;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/century_class/16070034-d449ba30/;MT;autoru - trucks.csv;6x4;2004;900000;Century Class;;2;Воронеж
149000;Truck;330;MAZ;;3;https://auto.ru/artic/used/sale/maz/64220/16385358-aab9fc15/;MT;autoru - trucks.csv;;2000;365000;64220;;1;Челябинск
1200000;Truck;340;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/16723368-6a51be79/;MT;autoru - trucks.csv;4x2;2003;1100000;4-Series;;2;Москва
1243000;Truck;440;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16704460-6c0a0ff1/;;autoru - trucks.csv;4x2;2007;1170000;TGA;;1;Тюмень
748000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16312470-304c5c44/;MT;autoru - trucks.csv;4x2;2011;600000;5440;;2;Ярцево
1600000;Truck;428;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16712723-74c810af/;AT;autoru - trucks.csv;4x2;2012;1600000;Axor;;1;Новороссийск
1200000;Truck;428;DAF;;3;https://auto.ru/artic/used/sale/daf/cf_series_1/16723876-45445517/;;autoru - trucks.csv;;2003;1500000;CF-series;;1;Брянск
1400000;Truck;435;FREIGHTLINER;;;https://auto.ru/artic/used/sale/freightliner/columbia/16340520-521ac155/;MT;autoru - trucks.csv;6x4;2002;1200000;Columbia;;;Старый Оскол
900000;Truck;430;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16284966-95b08f54/;AT;autoru - trucks.csv;4x2;2005;980000;Stralis;;2;Ахтырский
390000;Truck;310;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16669224-612bf808/;MT;autoru - trucks.csv;4x2;2013;600000;5440;;1;Санкт-Петербург
1287778;Truck;440;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16329128-c95d5111/;AT;autoru - trucks.csv;4x2;2008;1500000;TGA;Алт Авто;2;Барнаул
816000;Truck;428;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16711671-cb3df2d0/;AT;autoru - trucks.csv;4x2;2015;4600000;FH;;2;Барнаул
1400000;Truck;401;MERCEDES;;;https://auto.ru/artic/used/sale/mercedes/axor_t/15908966-768910ad/;MT;autoru - trucks.csv;4x2;2004;1150000;Axor;;;Краснодар
223000;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/64220/16630796-f67ec0f8/;MT;autoru - trucks.csv;6x4;2004;1200000;64220;;1;Красноярск
140971;Truck;428;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/65206/16603138-3847b7f0/;MT;autoru - trucks.csv;6x4;2019;5160000;65206;Global Truck Sales Екатеринбург;1;Екатеринбург
300000;Truck;400;KAMAZ;;3;https://auto.ru/artic/used/sale/kamaz/6460/16377302-1e874f24/;MT;autoru - trucks.csv;6x4;2011;900000;6460;;1;Смоленская область
290000;Truck;412;MAZ;;2;https://auto.ru/artic/used/sale/maz/6430/16453518-5430e85f/;MT;autoru - trucks.csv;6x4;2011;1800000;6430;;2;Братск
151000;Truck;328;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16196222-333fded5/;MT;autoru - trucks.csv;6x2;2011;510000;5440;;2;Москва
250000;Truck;330;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/16715669-cd6977ff/;MT;autoru - trucks.csv;4x2;2001;680000;5432;;1;Пятигорск
2000000;Truck;515;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/columbia/16401160-043f7018/;MT;autoru - trucks.csv;6x4;2003;1600000;Columbia;;2;Ирбит
180000;Truck;230;MAZ;;2;https://auto.ru/artic/used/sale/maz/5433/16209896-b432a2f5/;MT;autoru - trucks.csv;4x2;2006;370000;5433;;1;Тольятти
535000;Truck;450;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16721336-8455b311/;AT;autoru - trucks.csv;4x2;2015;5400000;Actros;;2;Москва
1020000;Truck;340;SCANIA;;;https://auto.ru/artic/used/sale/scania/l/16656000-2421e834/;MT;autoru - trucks.csv;4x2;2006;1200000;4-Series;;;Товарково
116000;Truck;441;MAN;;2;https://auto.ru/artic/used/sale/man/tgs/16644490-dee9d4c1/;MT;autoru - trucks.csv;6x4;2018;6900000;TGS;;1;Красноярск
100000;Truck;410;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16704666-03915f24/;MT;autoru - trucks.csv;4x2;2003;1350000;TGA;;2;Красная Яруга
800000;Truck;352;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16658232-2daff28d/;MT;autoru - trucks.csv;4x2;2009;750000;Stralis;;1;Нижний Новгород
170000;Truck;260;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/65116/16261458-d64a584c/;MT;autoru - trucks.csv;6x4;2011;950000;65116;;1;Улан-Удэ
1450000;Truck;410;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16479268-28775214/;MT;autoru - trucks.csv;4x2;2007;1900000;XF105;;2;Ростов-на-Дону
742968;Truck;430;MAN;Цена с НДС;2;https://auto.ru/artic/used/sale/man/tgs/16398106-0f27b4ee/;MT;autoru - trucks.csv;6x4;2012;3250000;TGS;ГРУЗ СОЮЗ;1;Москва
1500000;Truck;460;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16362012-31071b0d/;MT;autoru - trucks.csv;4x2;2000;1700000;FH;;2;Чебоксары
1050000;Truck;375;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16380826-ca006900/;MT;autoru - trucks.csv;4x2;2006;900000;Premium;;1;Каменск-Уральский
586000;Truck;400;MAN;;2;https://auto.ru/artic/used/sale/man/tgx/16583174-f7406623/;AT;autoru - trucks.csv;4x2;2017;4825000;TGX;МАН Трак энд Бас РУС;2;Москва
709700;Truck;460;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16627572-0becf7dc/;MT;autoru - trucks.csv;4x2;2007;1990000;XF105;;2;Брянск
464934;Truck;401;MERCEDES;Цена с НДС;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16610444-c54e4b0d/;MT;autoru - trucks.csv;4x2;2014;2490000;Axor;Глобал Трак Сейлс Москва;1;Москва
610000;Truck;401;KAMAZ;;;https://auto.ru/artic/used/sale/kamaz/5490/16687626-c85964d3/;MT;autoru - trucks.csv;4x2;2017;2100000;5490;МБ тракс СПб;;Санкт-Петербург
1237000;Truck;360;MERCEDES;Цена с НДС;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16686882-afd66e1a/;AT;autoru - trucks.csv;4x2;2012;1400000;Axor;PRO АВТО;1;Люберцы
1500000;Truck;400;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16708514-8e8930b5/;;autoru - trucks.csv;4x2;2001;700000;Actros;;2;Подольск
753000;Truck;440;SCANIA;;2;https://auto.ru/artic/used/sale/scania/g/16691036-010f0b31/;AT;autoru - trucks.csv;4x2;2015;4000000;G-series;;2;Санкт-Петербург
1800000;Truck;400;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/century_class/16336784-695a6164/;MT;autoru - trucks.csv;6x4;2003;1000000;Century Class;;2;Керчь
350000;Truck;310;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16674568-0ee26c8b/;MT;autoru - trucks.csv;4x2;2013;1300000;5440;;1;Челябинск
428800;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16662872-3f9c69c7/;AT;autoru - trucks.csv;4x2;2017;6500000;FH;PRO АВТО;1;Люберцы
110000;Truck;408;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16585000-a45b2c0a/;AT;autoru - trucks.csv;6x4;2016;4500000;Actros;;1;Калуга
350000;Truck;411;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/15786768-f1ffbf34/;MT;autoru - trucks.csv;4x2;2010;850000;5440;;1;Владимир
1415000;Truck;440;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/15931508-43c66130/;AT;autoru - trucks.csv;4x2;2007;1350000;TGA;Алт Авто;2;Барнаул
842836;Truck;435;MERCEDES;Цена с НДС;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16673526-c05b7ec2/;AT;autoru - trucks.csv;4x2;2016;4800000;Actros;BS-Truck;2;Набережные Челны
1000000;Truck;380;SCANIA;;2;https://auto.ru/artic/used/sale/scania/r_1/16717592-b688bdea/;MT;autoru - trucks.csv;4x2;2005;2200000;R-Series;;2;Орёл
950000;Truck;360;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16664634-a7837b2a/;MT;autoru - trucks.csv;4x2;2006;950000;Axor;;1;Калининград
413000;Truck;401;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/5490/16597826-1c123d27/;MT;autoru - trucks.csv;4x2;2017;3700000;5490;;1;Владимир
1200;Truck;340;SCANIA;Цена с НДС;;https://auto.ru/artic/used/sale/scania/p_1/16662210-fc57ebd8/;MT;autoru - trucks.csv;4x2;2010;1850000;P-series;СибТракСкан;;Новосибирск
889967;Truck;420;SCANIA;Цена с НДС;2;https://auto.ru/artic/used/sale/scania/g/16725862-c1380cf9/;MT;autoru - trucks.csv;4x2;2011;2650000;G-series;GROSS AUTO;2;Москва
575000;Truck;360;DAF;;2;https://auto.ru/artic/used/sale/daf/cf_series_1/16651954-440e1c6f/;MT;autoru - trucks.csv;4x2;2008;1535000;CF-series;;1;Ставрополь
173000;Truck;400;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/6460/15941420-8adf7c76/;MT;autoru - trucks.csv;6x4;2017;2299000;6460;;1;Красноярск
1400000;Truck;385;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16281248-2a7ccf66/;MT;autoru - trucks.csv;6x4;2002;2300000;VNL;;2;Набережные Челны
1150000;Truck;460;RENAULT;;2;https://auto.ru/artic/used/sale/renault/magnum_ae/16561140-b4cf24a3/;MT;autoru - trucks.csv;4x2;2007;1750000;Magnum;;1;Калуга
1281130;Truck;340;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/16655146-641b74cc/;MT;autoru - trucks.csv;4x2;2008;1800000;4-Series;;1;Кош-Агач
23000;Truck;300;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/65116/15733639-ff3fab5e/;MT;autoru - trucks.csv;;2016;2175000;65116;;1;Набережные Челны
500000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/15169380-9f958d40/;MT;autoru - trucks.csv;4x2;2005;550000;5440;;2;Саранск
980000;Truck;480;DAF;;2;https://auto.ru/artic/used/sale/daf/xf95/16079496-6808c05d/;MT;autoru - trucks.csv;4x2;2004;1990000;95XF;;2;Калач
1100000;Truck;435;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/columbia/16695948-7b34705e/;MT;autoru - trucks.csv;6x4;2000;1250000;Columbia;;1;Екатеринбург
940000;Truck;460;DAF;;;https://auto.ru/artic/used/sale/daf/xf105/16649118-99abc3b2/;MT;autoru - trucks.csv;4x2;2012;3100000;XF105;;;Курганская область
490982;Truck;500;VOLVO;;;https://auto.ru/artic/used/sale/volvo/fh_tractor/16714547-d63d07e8/;AT;autoru - trucks.csv;4x2;2017;6160000;FH;ClassTrucks;;Москва
1100000;Truck;410;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16711823-9cb9814f/;MT;autoru - trucks.csv;4x2;2012;1850000;Axor;;1;Санкт-Петербург
630000;Truck;360;DAF;;2;https://auto.ru/artic/used/sale/daf/cf_series_1/16619406-8d3b9aff/;AT;autoru - trucks.csv;4x2;2007;1350000;CF-series;;1;Калининград
400000;Truck;317;MAZ;;;https://auto.ru/artic/used/sale/maz/5432/16436484-d881913f/;MT;autoru - trucks.csv;;2005;350000;5432;;;Рассказово
1186000;Truck;412;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/15742007-58e90144/;MT;autoru - trucks.csv;4x2;2004;950000;Premium;;1;Оренбург
960000;Truck;392;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16615974-b29db213/;MT;autoru - trucks.csv;6x2;2000;800000;Premium;;0;Гдов
500000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16505384-5b040a58/;MT;autoru - trucks.csv;4x2;2008;650000;5440;;2;Череповец
750000;Truck;330;SCANIA;;2;https://auto.ru/artic/used/sale/scania/p_1/16605131-520918bc/;MT;autoru - trucks.csv;4x2;2007;1400000;P-series;;1;Челябинск
1062000;Truck;354;MERCEDES;;;https://auto.ru/artic/used/sale/mercedes/axor_t/16686662-08e53df6/;MT;autoru - trucks.csv;4x2;2012;1690000;Axor;МБ тракс СПб;;Санкт-Петербург
1370000;Truck;420;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16328088-0c16df12/;AT;autoru - trucks.csv;4x2;2012;1200000;Stralis;Ивеко Руссия;2;Москва
873513;Truck;380;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16416275-3f7cb5fb/;MT;autoru - trucks.csv;4x2;2012;1690000;Premium;PRO АВТО;1;Люберцы
1050000;Truck;420;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16669781-13be41c6/;MT;autoru - trucks.csv;4x2;2001;1550000;Premium;;1;Первомайское
1392;Truck;480;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16411110-ed832007/;MT;autoru - trucks.csv;4x2;2008;1520000;TGA;;2;Брянск
500000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16610894-fdcb00eb/;MT;autoru - trucks.csv;4x2;2011;700000;5440;;2;Нягань
970000;Truck;440;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/15630474-e445fd1c/;AT;autoru - trucks.csv;4x2;2005;2500000;Actros;;2;Славянск-на-Кубани
930000;Truck;420;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16074044-d3229273/;MT;autoru - trucks.csv;4x2;2004;550000;Premium;;2;Великий Новгород
300000;Truck;400;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/5460/16717766-2a37ce6d/;MT;autoru - trucks.csv;4x2;2011;650000;5460;;2;Алексеевка
1025401;Truck;354;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16504886-2a104df8/;MT;autoru - trucks.csv;4x2;2005;800000;Axor;ББС ГРУПП;1;Мытищи
1200000;Truck;430;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16456378-84831004/;MT;autoru - trucks.csv;4x2;2002;1200000;Actros;;2;Смоленск
380000;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16041080-a0974adf/;MT;autoru - trucks.csv;4x2;2011;1700000;5440;;2;Волжск
245000;Truck;440;SCANIA;;2;https://auto.ru/artic/used/sale/scania/g/16562340-712bea05/;AT;autoru - trucks.csv;4x2;2018;6300000;G-series;БорнТракСервис;2;Москва
150000;Truck;240;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/15361587-545082a6/;MT;autoru - trucks.csv;4x2;2001;380000;5432;;1;Екатеринбург
982000;Truck;480;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16497396-b02d34d8/;AT;autoru - trucks.csv;4x2;2006;2699000;Stralis;;2;Железнодорожный
520000;Truck;460;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/15869167-ee7004fd/;MT;autoru - trucks.csv;4x2;2013;2400000;Premium;;1;Смоленск
50000;Truck;400;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16020822-065f3cbc/;MT;autoru - trucks.csv;6x4;2002;1600000;VNL;;1;Орск
500000;Truck;360;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/5460/16396548-8b897ae1/;MT;autoru - trucks.csv;4x2;2005;580000;5460;;2;Омск
1536234;Truck;450;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16598592-69a21ffe/;MT;autoru - trucks.csv;6x4;2002;869000;VNL;ТРАК ПЛАТФОРМА;2;Люберцы
920000;Truck;462;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16073044-f1af61ff/;MT;autoru - trucks.csv;4x2;2008;1700000;XF105;;2;Смоленск
290000;Truck;440;SCANIA;;2;https://auto.ru/artic/used/sale/scania/r_1/16714889-fe301b46/;MT;autoru - trucks.csv;4x2;2018;6200000;R-Series;;2;Звенигород
1350000;Truck;510;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16695036-393d4368/;MT;autoru - trucks.csv;4x2;2002;1000000;TGA;;2;Свердловская область
1117877;Truck;360;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16706904-25928ae9/;MT;autoru - trucks.csv;4x2;2012;1519777;Axor;ТТ777;1;Москва
915822;Truck;470;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/15675560-72a2a3f0/;AT;autoru - trucks.csv;;2010;2350000;Premium;;1;Энгельс
172000;Truck;320;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16611196-5bf61a47/;AT;autoru - trucks.csv;4x2;2018;7250000;Actros;;2;Нижний Новгород
