URL,Name,Price,Location,Formula,Supplier
https://spec.drom.ru/bratsk/truck/truck-tractor/prodaetsja-maz-5433-polupricep-79051060.html,"МАЗ 5433, 1988",265 000,Братск,,
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-kamaz-65806-002-68-v-lizing-83026364.html,"КамАЗ 65806-002-68, 2020",5 550 000,Краснодар,6x4,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65116-tjagach-68675053.html,"КамАЗ 65116, 2011",2 250 000,Набережные Челны,6x4,АвтоСпецЦентр
https://spec.drom.ru/ussuriisk/truck/truck-tractor/sedelnyj-tjagach-87941431.html,"DAF, 2017",7 950 000,Уссурийск,6x2,
https://spec.drom.ru/belovo/truck/truck-tractor/prodam-scenku-volvo-fm9-80415834.html,"Volvo, 2007",1 700 000,Белово,4x2,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-tjagach-madara-58726636.html,"Камаз 65225 тягач мадара, 2015",3 300 000,Набережные Челны,6x6,АвтоСпецЦентр
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-tjagach-6560-s-gmu-8h8-80668812.html,"КамАЗ 6560, 2019",8 900 000,Набережные Челны,8x8,АвтоСпецЦентр
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/tjagach-s-kmu-7-tonn-kamaz-65116-73751517.html,"КамАЗ 65116, 2012",4 950 000,Набережные Челны,6x4,АвтоСпецЦентр
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-6430s9-520-010-81252181.html,"МАЗ 6430, 2020",4 650 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65806-002-68-v-lizing-82828405.html,"КамАЗ 65806-002-68, 2020",5 725 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-893-dc-akpp-85481097.html,"КамАЗ 5490, 2019",5 550 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-033-87-neo-2-v-nalichii-10-edinic-82828434.html,"КамАЗ 5490-NEO, 2020",5 790 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65209-002-87-v-lizing-85098553.html,"КамАЗ 65209-87, 2020",5 950 000,Москва,6x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-6430e8-520-020-s-motorom-daimler-mercedes-85099058.html,"МАЗ 6430, 2020",5 280 000,Москва,6x4,
https://spec.drom.ru/simferopol/truck/truck-tractor/kamaz-65206-kamaz-65806-sedelnyj-tjagach-72925595.html,"КАМАЗ 65206 седельный тягач, 2016",3 395 000,Симферополь,6x4,
https://spec.drom.ru/elizovo/truck/truck-tractor/mms-fuso-64917183.html,"Mitsubishi Fuso, 1990",1 400 000,Елизово,4x4,
https://spec.drom.ru/simferopol/truck/truck-tractor/kamaz-65206-sedelnyj-tjagach-72925716.html,"КАМАЗ 65206 седельный тягач, 2017",4 490 000,Симферополь,6x4,
https://spec.drom.ru/tommot/truck/truck-tractor/prodam-magirus-70719003.html,"Iveco Magirus, 1976",400 000,Томмот,4x2,
https://spec.drom.ru/elizovo/truck/truck-tractor/prodaetsja-kraz-57246237.html,"Краз 260В, 1985",400 000,Елизово,6x6,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/tjagach-scania-r114-4h2-89535186.html,"Scania R114, 2007",1 250 000,Красноярск,4x2,"ООО ""ЕС АВТО"""
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65221-sidelnyj-tjagach-60792726.html,"КамАЗ, 2016",3 650 000,Набережные Челны,6x6,АвтоСпецЦентр
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/tjagach-kamaz-65116-v-nalichii-72392631.html,"КамАЗ 65116, 2012",2 350 000,Набережные Челны,6x4,АвтоСпецЦентр
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-dayun-cgc4250-na-szhatom-metane-kpg-85739948.html,"Dayun, 2020",7 950 000,Челябинск,6x4,
https://spec.drom.ru/vladivostok/truck/truck-tractor/sedelnye-tjagachi-hino-s700-japonskoj-sborki-4-edinicy-27139678.html,"Hino 700, 2008",2 700 000,Владивосток,6x4,"ООО ""ТФМ"""
https://spec.drom.ru/novosibirsk/truck/truck-tractor/maz-tjagach-544oa5-85842516.html,"МАЗ, 2011",890 000,Новосибирск,4x2,
https://spec.drom.ru/prokopevsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-volvo-fh-12-460-2005-g-89534282.html,"Volvo FH12 460, 2005",1 850 000,Прокопьевск,4x2,
https://spec.drom.ru/belovo/truck/truck-tractor/prodam-scepku-87791960.html,"Scania, 2014",4 700 000,Белово,4x2,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-volvo-fm12-380-4x2-2002-g-v-v-novosibirske-83043709.html,"Volvo FM11, 2002",1 150 000,Новосибирск,4x2,СИБТРАКСКАН
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/maz-54323032-80691674.html,"МАЗ 54323-032, 2000",550 000,Екатеринбург,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-faw-ca4180-4h2-69543918.html,"FAW CA4180 4x2, 2012",1 700 000,Челябинск,,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodaetsja-internacional-85149999.html,"International 9900i, 2002",1 300 000,Красноярск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-faw-j6p-6h4-evro-v-69865419.html,"FAW, 2018",5 250 000,Челябинск,,
https://spec.drom.ru/belokurikha/truck/truck-tractor/prodam-kamaz-89532213.html,"КамАЗ, 1980",450 000,Белокуриха,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/magistralnyj-sedelnyj-tjagach-foton-auman-mt-daimler-4h2-euro-v-70731152.html,"Foton Auman, 2019",,Челябинск,4x2,
https://spec.drom.ru/khabarovsk/truck/truck-tractor/prodam-sedelnyj-tjagach-french-kalambija-89499108.html,"Freightliner Columbia, 2003",2 300 000,Хабаровск,6x4,
https://spec.drom.ru/tomsk/truck/truck-tractor/kamaz-5490-s5-neo-85815993.html,"КамАЗ 5490-S5, 2018",3 550 000,Томск,4x2,
https://spec.drom.ru/surgut/truck/truck-tractor/prodaetsja-kamaz-86430153.html,"КамАЗ, 2012",1 600 000,Сургут,6x6,
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/kamaz-65206-sedelnyj-tjagach-85177720.html,"КамАЗ 65206, 2020",6 400 000,Екатеринбург,6x4,
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/kamaz-5490-neo-85178108.html,"КамАЗ 5490-NEO, 2020",5 350 000,Екатеринбург,4x2,
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/kamaz-5490-neo-85296861.html,"КамАЗ 5490-NEO, 2017",2 950 000,Екатеринбург,4x2,
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-6h4-maz-643028-520-012-evro-5-78515223.html,"МАЗ 6430, 2019",4 450 000,Краснодар,6x4,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/moskva/truck/truck-tractor/specpredlozhenie-kamaz-5490-v-nalichii-evro5-mkpp-baki-2h400-67535754.html,"КамАЗ 5490, 2019",4 290 000,Москва,4x2,
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-kamaz-65206-002-87-novyj-v-nalichii-67668892.html,"КамАЗ 65206-T5, 2018",5 800 000,Краснодар,6x4,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-maz-6430c9-520-012-novyj-v-nalichii-68893592.html,"МАЗ 6430В9-1420-012, 2019",4 250 000,Краснодар,6x4,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-kamaz-43118-3027-50-manipuljator-kmu-kanglim-ks1256gii-69089983.html,"КамАЗ 43118 Сайгак, 2020",5 860 000,Краснодар,6x6,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-6h4-maz-6430c9-520-010-ressornaja-podveska-ssu-1350-mm-73575527.html,"МАЗ 6430, 2020",4 650 000,Краснодар,6x4,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-maz-5440e8-520-031-mercedes-dvigatel-daimler-83426009.html,"МАЗ 5440Е9-520-031, 2020",4 500 000,Краснодар,4x2,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-6h4-maz-6430c9-520-012-ressornaja-podveska-ssu-1350-78514968.html,"МАЗ 6430, 2020",4 750 000,Краснодар,6x4,"ООО ""ЮГБИЗНЕСАВТО"""
https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-scania-g380-2011-g-v-88403266.html,"Scania G380, 2011",2 200 000,Пермь,4x2,
https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-daf-xf-105.410-2012-g-v-88576049.html,"DAF XF105, 2012",2 670 000,Пермь,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-scania-g380-2011-g-v-88403125.html,"Scania G380, 2011",2 200 000,Челябинск,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-daf-xf-105.410-2012-g-v-88575871.html,"DAF XF105, 2012",2 670 000,Челябинск,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/motor-jamz-653.10-renault-pnevma-tjagach-6h4-v-nalichii-maz-6430c9-67563964.html,"МАЗ 6430, 2019",4 700 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/motor-mercedes-om457la-kpp-zf-pnevma-v-nalichii-maz-5440e8-67563598.html,"МАЗ 5440, 2019",4 520 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/motor-jamz-653.10-renault-ressora-tjagach-6h4-v-nalichii-maz-6430c9-67563761.html,"МАЗ 6430, 2019",4 350 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/motor-jamz-653-renault-kpp-zf-pnevma-v-nalichii-to-v-podarok-67564115.html,"МАЗ 5440, 2019",3 650 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/motor-jamz-653-renault-kpp-zf-pnevma-v-nalichii-127-600-km-67564164.html,"МАЗ 5440, 2018",2 190 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/motor-weichai-kpp-zf-pnevma-v-nalichii-to-v-podarok-maz-544028-67564202.html,"МАЗ 5440, 2020",3 490 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/motor-weichai-pnevma-tjagach-6h4-v-nalichii-maz-643028-520-020-67564428.html,"МАЗ 6430, 2020",4 500 000,Москва,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65116-7010-48-tjagach-6h4-ssu-1300-ressornaja-podveska-85065356.html,"КамАЗ 65116, 2020",3 770 000,Челябинск,6x4,КАМАЗЦЕНТР
https://spec.drom.ru/irkutsk/truck/truck-tractor/sedelnyj-tjagach-pricep-68761687.html,"Iveco Trakker 410, 2011",2 700 000,Иркутск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65116-7020-48-tjagach-6h4-ssu-1200-pnevmaticheskaja-podveska-85064098.html,"КамАЗ 65116, 2020",3 833 000,Челябинск,6x4,КАМАЗЦЕНТР
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-scania-g380-2011-g-v-88403143.html,"Scania G380, 2011",2 200 000,Екатеринбург,4x2,Global Truck Sales
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-daf-xf-105.410-2012-g-v-88575864.html,"DAF XF105, 2012",2 670 000,Екатеринбург,4x2,Global Truck Sales
https://spec.drom.ru/belovo/truck/truck-tractor/iveco-euroteh-86034583.html,"Iveco Eurotech, 1999",300 000,Белово,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-faw-ca4250-j6p-6h4-euro-v-76256918.html,"FAW CA4250, J6P, 420 л.с., Euro V, 2019",5 650 000,Челябинск,6x4,
https://spec.drom.ru/ust-kut/truck/truck-tractor/prodam-sedelnyj-tjagach-78946832.html,"International 9900i, 2003",1 950 000,Усть-Кут,6x4,
https://spec.drom.ru/irkutsk/truck/truck-tractor/prodaetsja-daf-88414079.html,"DAF, 2008",1 290 000,Иркутск,,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-scania-p440-6h4-v-novosibirske-81312787.html,"Scania P440, 2017",6 900 000,Новосибирск,6x4,СИБТРАКСКАН
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-tjagach-iveko-stralis-84648028.html,"Iveco Stralis, 2011",3 000 000,Омск,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-tjagach-iveko-stralis-84648175.html,"Iveco Stralis, 2014",3 800 000,Омск,6x4,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodam-maz-86388305.html,"МАЗ 5440А9-1320-031, 2011",1 100 000,Барнаул,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/v-nalichii-sedelnyj-tjagach-kamaz-5490-4h2-69720965.html,"КамАЗ 5490, 2020",4 812 048,Челябинск,4x2,КАМАЗЦЕНТР-КУРГАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-65225-tjagach-sedelnyj-trehosnyj-polnoprivodnyj-dvuskat-69721524.html,"КамАЗ 65225, 2020",5 145 000,Челябинск,6x6,КАМАЗЦЕНТР-КУРГАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/v-nalichii-sedelnyj-tjagach-kamaz-5490-024-s-dvumja-bakami-75276839.html,"КамАЗ 5490, 2020",5 119 200,Челябинск,4x2,КАМАЗЦЕНТР-КУРГАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-c-c-n332t-6h4-euro-v-76789102.html,"C&C, 2019",,Челябинск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/v-nalichii-sedelnyj-tjagach-kamaz-65206-dvs-mercedes-mkpp-zf-16-69695211.html,"КамАЗ 65206, 2020",6 354 000,Челябинск,6x4,КАМАЗЦЕНТР-КУРГАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/v-nalichii-2-edinicy-sedelnyj-tjagach-kamaz-5490-neo-69695509.html,"КамАЗ 5490-NEO, 2020",5 551 200,Челябинск,4x2,КАМАЗЦЕНТР-КУРГАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/v-nalichii-tjagach-kamaz-5490-neo-s-gazodizelnoj-sistemoj-pitanija-69699941.html,"КамАЗ 5490-NEO, 2020",6 220 788,Челябинск,4x2,КАМАЗЦЕНТР-КУРГАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/v-nalichii-2-edinicy-polnoprivodnyj-sedelnyj-tjagach-kamaz-53504-6h6-69700144.html,"КамАЗ 53504, 2020",4 022 800,Челябинск,6x6,КАМАЗЦЕНТР-КУРГАН
https://spec.drom.ru/lesosibirsk/truck/truck-tractor/prodam-kamaz-2001g-87932594.html,"КамАЗ54115, 2001",650 000,Лесосибирск,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-6430s9-520-020-zadnjaja-pnevmopodveska-ssu-1250-mm-81420590.html,"МАЗ 6430, 2020",4 550 000,Москва,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/kamaz-5490-022-87-neo-s5-83420994.html,"КамАЗ 5490-NEO, 2020",5 600 000,Челябинск,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/ural-next-7470-5511-01-83452179.html,"Урал, 2020",4 680 000,Челябинск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/ural-m-44202-3511-82m-83849665.html,"Урал 44202, 2018",3 400 000,Челябинск,6x6,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/maz-544028-520031-87097232.html,"МАЗ, 2020",3 800 000,Челябинск,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/daf-105-410-2009-goda-87715658.html,"DAF, 2009",2 100 000,Челябинск,,
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-man-tga-18.440-4x2-bls-2007-goda-75606159.html,"MAN TGA 18.440, 2007",1 650 000,Санкт-Петербург,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-shacman-x3000-6h6-euro-v-79934998.html,"Shaanxi Shacman X3000, 2020",,Челябинск,6x6,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-vezdehod-hant-8051v4-8h8-euro-v-80881580.html,"Хант 8051В4, 2020",100 000,Челябинск,8x8,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/kamaz-batyr-6h6-83147920.html,"4108, 2010",1 670 000,Красноярск,6x6,
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-scepka-volvo-fh-510-2020-goda-s-tralom-meusburger-2020-goda-89574347.html,"Volvo FH, 2020",15 000 000,Омск,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-7010-48-evro-5-v-lizing-82828261.html,"КамАЗ 65116-А4, 2020",3 720 000,Москва,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-023-87-neo-s5-evro-5-v-lizing-82828475.html,"КамАЗ 5490-S5, 2020",5 500 000,Москва,4x2,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-643028-520-012-usilennaja-ressornaja-zadnjaja-podveska-86466346.html,"МАЗ 6430, 2020",4 500 000,Москва,6x4,
https://spec.drom.ru/magadan/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-howo-a7-87724113.html,"Howo A7, 2012",2 000 000,Магадан,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/prodaetsja-maz-6422a5-320-87989640.html,"МАЗ 6422А5-320, 2012",400 000,Москва,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-kamaz-65116-n3-88178548.html,"КамАЗ 65116, 2012",750 000,Новосибирск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-kamaz-43118-s-kmu-inman-im-240-76953500.html,"Камаз 43118, 2020",6 850 000,Челябинск,6x6,Грузовая техника-Челябинск
https://spec.drom.ru/svobodnyi/truck/truck-tractor/tjagach-maz-6430v9-1470-020-s-polupricepom-maz-97583-86397045.html,"МАЗ 6430В9-1470, 2013",1 800 000,Свободный,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-544019-1421-031-88633389.html,"МАЗ 544019-1421-031, 2017",3 980 000,Москва,4x2,"ООО ""ТЕХИНКОМ-Комтранс"""
https://spec.drom.ru/abakan/truck/truck-tractor/tjagach-maz-54323-1999g-72986860.html,"МАЗ 54323, 1999",475 000,Абакан,4x2,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/volvo-vnl64t670-80880191.html,"Volvo, 2009",2 650 000,Красноярск,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodaetsja-argosik-82570563.html,"Freightliner Argosy, 1999",1 450 000,Красноярск,6x4,
https://spec.drom.ru/angarsk/truck/truck-tractor/prodaetsja-iveco-eurotech-440e43-cursor-10-tjagach-81952938.html,"Iveco Eurotech, 2001",650 000,Ангарск,4x2,
https://spec.drom.ru/raichikhinsk/truck/truck-tractor/prodaetsja-tjagach-howo-a7-81583825.html,"Howo A7, 2011",2 000 000,Райчихинск,6x4,
https://spec.drom.ru/tyumen/truck/truck-tractor/prodaetsja-sedelnyj-tjaga-international-9200-87823366.html,"International 9200, 1998",1 350 000,Тюмень,6x4,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-tjagach-vezdehod-72176662.html,"КамАЗ 53504, 2020",3 670 000,Набережные Челны,6x6,АВАНТАЖ
https://spec.drom.ru/tomsk/truck/truck-tractor/prodam-sedelnyj-tjagach-hovo-s-polupricepom-krona-89000206.html,"Howo, 2007",1 200 000,Томск,6x4,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodam-maz-64229-79219561.html,"МАЗ 64229, 1994",330 000,Барнаул,6x4,
https://spec.drom.ru/nizhnii-novgorod/truck/truck-tractor/maz-6422a5-320-86545089.html,"МАЗ 6422А5-320, 2012",3 000 000,Нижний Новгород,6x4,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-5490-neo-tjagach-83376827.html,"КамАЗ 5490-NEO, 2020",5 550 000,Набережные Челны,4x2,"ООО ""СпецТехника"""
https://spec.drom.ru/miass/truck/truck-tractor/prodaetsja-sed-tjagach-ural-6470-21-88640957.html,"Урал 6470, 2008",490 000,Миасс,6x4,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/tjagach-kamaz-65225-na-madarah-78813448.html,"КамАЗ 65225, 2014",2 850 000,Набережные Челны,6x6,АвтоСпецЦентр
https://spec.drom.ru/belovo/truck/truck-tractor/prodam-scepku-volvo-fm9-v-belovo-80330646.html,"Volvo FM9, 2007",1 900 000,Белово,4x2,
https://spec.drom.ru/simferopol/truck/truck-tractor/organizacija-prodaet-sedelnyj-tjagach-maz-82028329.html,"МАЗ 642205-022, 2005",300 000,Симферополь,,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-na-szhizhennom-metane-spg-dayun-cgc4253-6h4-euro-v-77466416.html,"Dayun CGC 4250, 6х4, Euro V, 2020",7 950 000,Челябинск,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/maz-6430s9-82847906.html,"МАЗ 6430, 2018",2 000 000,Москва,6x4,Автопаркс
https://spec.drom.ru/moskva/truck/truck-tractor/maz-5440b5-83053768.html,"МАЗ, 2017",1 400 000,Москва,,Автопаркс
https://spec.drom.ru/moskva/truck/truck-tractor/hyundai-xcient-82854879.html,"Hyundai Xcient, 2014",1 750 000,Москва,4x2,Автопаркс
https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-65116-a4-83365277.html,"КамАЗ 65116-А4, 2017",1 600 000,Москва,6x4,Автопаркс
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-tjagach-65225-87736102.html,"КамАЗ 65225, 2018",3 950 000,Набережные Челны,6x6,АвтоСпецЦентр
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sidelnyj-tjagach-kamaz-65225-83068557.html,"КамАЗ 65225, 2011",2 850 000,Набережные Челны,6x6,АвтоСпецЦентр
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-6141-53-sedelnyj-tjagach-83450825.html,"КамАЗ 65225, 2020",5 710 000,Набережные Челны,6x6,"ООО ""СпецТехника"""
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-5490-022-neo-tjagach-83802562.html,"КамАЗ 5490-NEO, 2020",5 550 000,Набережные Челны,4x2,"ООО ""СпецТехника"""
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-54901-tjagach-83990217.html,"КамАЗ 54901, 2020",7 400 000,Набережные Челны,4x2,"ООО ""СпецТехника"""
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/maz-5432-85123668.html,"МАЗ 5432, 2008",890 000,Челябинск,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/maz-88425246.html,"МАЗ 5440В5-8420-031, 2013",1 175 000,Челябинск,4x2,
https://spec.drom.ru/balashikha/truck/truck-tractor/prodaetsja-tjagach-86437051.html,"КамАЗ 65115-N3, 2012",845 000,Балашиха,6x4,АО Мсу-1
https://spec.drom.ru/izhevsk/truck/truck-tractor/maz-5440a8-89572456.html,"МАЗ 5440А8, 2011",1 000 000,Ижевск,,
https://spec.drom.ru/svobodnyi/truck/truck-tractor/prodaetsja-tjagach-maz-6430a9-s-polupricepom-maz-975830-89519639.html,"МАЗ 6430А9-1320-020, 2012",2 200 000,Свободный,6x4,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-sidelnyj-tjagach-65225-67566994.html,"КамАЗ 65225, 2015",3 750 000,Набережные Челны,6x6,АвтоСпецЦентр
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-na-pnevmopodveske-kamaz-65206-002-68-dv-mersedes-65160852.html,"КамАЗ 65806-002-68, 2020",5 786 000,Челябинск,6x4,КАМАЗЦЕНТР
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-polnoprivodnyj-kamaz-53504-50-sever-65247326.html,"КамАЗ 53504-46, 2020",4 060 000,Челябинск,6x6,КАМАЗЦЕНТР
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-tjagach-65225-s-kmu-79695594.html,"КамАЗ 65225, 2015",4 200 000,Набережные Челны,6x6,АвтоСпецЦентр
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-kamaz-5490-022-87-neo-65160464.html,"КамАЗ 5490-NEO, 2020",5 119 200,Челябинск,4x2,КАМАЗЦЕНТР
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-892-dc-gazodizelnyj-65247514.html,"КамАЗ 5490-DC, 2020",6 039 600,Челябинск,4x2,КАМАЗЦЕНТР
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/tjagach-kamaz-6460-73751736.html,"КамАЗ 6460, 2014",3 050 000,Набережные Челны,6x4,АвтоСпецЦентр
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-man-tgs-19.400-4x2-bls-2017-89538015.html,"MAN TGS 19.400, 2017",4 690 000,Москва,4x2,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/tjagach-scania-r440-2017-god-89537956.html,"Scania R440, 2017",5 800 000,Набережные Челны,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-ural-44202-0311-41-2010g-v-73726776.html,"Урал 44202, 2010",1 450 000,Челябинск,6x6,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-s-kmu-kanglim-ks-2605-78993658.html,"КамАЗ 65116, 2020",8 450 000,Москва,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-volvo-fh13-76175366.html,"Volvo FH13, 2008",3 200 000,Новосибирск,4x2,
https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-neo-85949215.html,"КамАЗ 5490-NEO, 2018",3 700 000,Краснодар,4x2,
https://spec.drom.ru/kansk/truck/truck-tractor/prodam-ili-obmenjaju-kamaz-5410-s-samosvalnym-pricepom-78571842.html,"КамАЗ 5410, 1982",450 000,Канск,6x4,
https://spec.drom.ru/novyi-urengoi/truck/truck-tractor/maz-5440e8-520-030-81385203.html,"МАЗ, 2020",4 770 000,Новый Уренгой,4x2,
https://spec.drom.ru/novyi-urengoi/truck/truck-tractor/maz-6425f9-552-001-polnyj-privod-81385907.html,"МАЗ, 2020",4 800 000,Новый Уренгой,6x6,
